,match_no,team_1,team_2,batsmen,wicket_status,R,B,M,fours,sixes,SR,special_role,dismissal_mode,bowler_name,fielder,is_fielder_involved,match_date,day,month,year,Runs_in_Running,is_duck,player_aggression,scored_50,time_on_field,player_rating_performance
3476,23rd match (N),Rajasthan Royals,Mumbai Indians,R Dhawan,c Faulkner b Binny,0.0,1.0,3.0,0.0,0.0,0.0,normal player,caught,Binny,Faulkner,1,2013-04-17,17.0,4.0,2013.0,0.0,1,slow,0,short,1
3477,23rd match (N),Rajasthan Royals,Mumbai Indians,Harbhajan Singh,run out (Dravid/†Yagnik),1.0,1.0,3.0,0.0,0.0,100.0,normal player,run out,no bowler,no fielder,0,2013-04-17,17.0,4.0,2013.0,1.0,0,medium,0,short,4
3478,23rd match (N),Rajasthan Royals,Mumbai Indians,MG Johnson,b Faulkner,11.0,9.0,12.0,2.0,0.0,122.22,normal player,bowled,Faulkner,no fielder,0,2013-04-17,17.0,4.0,2013.0,3.0,0,medium,0,short,4
3479,23rd match (N),Rajasthan Royals,Mumbai Indians,SL Malinga,b Faulkner,7.0,11.0,8.0,1.0,0.0,63.63,normal player,bowled,Faulkner,no fielder,0,2013-04-17,17.0,4.0,2013.0,3.0,0,slow,0,short,1
3480,23rd match (N),Rajasthan Royals,Mumbai Indians,PP Ojha,not out,1.0,1.0,4.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2013-04-17,17.0,4.0,2013.0,1.0,0,medium,0,short,4
3481,24th match (N),Chennai Super Kings,Delhi Daredevils,MEK Hussey,not out,65.0,50.0,97.0,6.0,2.0,130.0,normal player,not out,no bowler,no fielder,0,2013-04-18,18.0,4.0,2013.0,29.0,0,medium,1,average,5
3482,24th match (N),Chennai Super Kings,Delhi Daredevils,M Vijay,lbw b Morkel,18.0,13.0,18.0,3.0,0.0,138.46,normal player,lbw,Morkel,no fielder,0,2013-04-18,18.0,4.0,2013.0,6.0,0,medium,0,short,4
3483,24th match (N),Chennai Super Kings,Delhi Daredevils,SK Raina,c †Jadhav b Pathan,30.0,32.0,38.0,5.0,0.0,93.75,normal player,caught,Pathan,†Jadhav,1,2013-04-18,18.0,4.0,2013.0,10.0,0,slow,0,average,2
3484,24th match (N),Chennai Super Kings,Delhi Daredevils,MS Dhoni,c Mendis b Yadav,44.0,23.0,35.0,5.0,1.0,191.3,captain & wicket keeper,caught,Yadav,Mendis,1,2013-04-18,18.0,4.0,2013.0,18.0,0,aggressive,0,average,8
3485,24th match (N),Chennai Super Kings,Delhi Daredevils,DJ Bravo,run out (Mendis/†Jadhav),3.0,2.0,3.0,0.0,0.0,150.0,normal player,run out,no bowler,no fielder,0,2013-04-18,18.0,4.0,2013.0,3.0,0,aggressive,0,short,7
3486,24th match (N),Chennai Super Kings,Delhi Daredevils,DA Warner,b Sharma,1.0,4.0,7.0,0.0,0.0,25.0,normal player,bowled,Sharma,no fielder,0,2013-04-18,18.0,4.0,2013.0,1.0,0,slow,0,short,1
3487,24th match (N),Chennai Super Kings,Delhi Daredevils,V Sehwag,c Hussey b Sharma,17.0,13.0,27.0,1.0,1.0,130.76,normal player,caught,Sharma,Hussey,1,2013-04-18,18.0,4.0,2013.0,7.0,0,medium,0,short,4
3488,24th match (N),Chennai Super Kings,Delhi Daredevils,MC Juneja,lbw b Sharma,2.0,3.0,3.0,0.0,0.0,66.66,normal player,lbw,Sharma,no fielder,0,2013-04-18,18.0,4.0,2013.0,2.0,0,slow,0,short,1
3489,24th match (N),Chennai Super Kings,Delhi Daredevils,DPMD Jayawardene,lbw b Morris,6.0,11.0,13.0,1.0,0.0,54.54,captain,lbw,Morris,no fielder,0,2013-04-18,18.0,4.0,2013.0,2.0,0,slow,0,short,1
3490,24th match (N),Chennai Super Kings,Delhi Daredevils,BMAJ Mendis,run out (Raina/Jadeja),12.0,17.0,26.0,0.0,0.0,70.58,normal player,run out,no bowler,no fielder,0,2013-04-18,18.0,4.0,2013.0,12.0,0,slow,0,short,1
3491,24th match (N),Chennai Super Kings,Delhi Daredevils,KM Jadhav,c Bravo b Morkel,31.0,28.0,46.0,3.0,0.0,110.71,wicket keeper,caught,Morkel,Bravo,1,2013-04-18,18.0,4.0,2013.0,19.0,0,medium,0,average,5
3492,24th match (N),Chennai Super Kings,Delhi Daredevils,IK Pathan,c Bravo b Jadeja,2.0,6.0,6.0,0.0,0.0,33.33,normal player,caught,Jadeja,Bravo,1,2013-04-18,18.0,4.0,2013.0,2.0,0,slow,0,short,1
3493,24th match (N),Chennai Super Kings,Delhi Daredevils,AB Agarkar,c Bravo b Ashwin,3.0,7.0,3.0,0.0,0.0,42.85,normal player,caught,Ashwin,Bravo,1,2013-04-18,18.0,4.0,2013.0,3.0,0,slow,0,short,1
3494,24th match (N),Chennai Super Kings,Delhi Daredevils,M Morkel,b Ashwin,2.0,4.0,4.0,0.0,0.0,50.0,normal player,bowled,Ashwin,no fielder,0,2013-04-18,18.0,4.0,2013.0,2.0,0,slow,0,short,1
3495,24th match (N),Chennai Super Kings,Delhi Daredevils,S Nadeem,not out,2.0,7.0,11.0,0.0,0.0,28.57,normal player,not out,no bowler,no fielder,0,2013-04-18,18.0,4.0,2013.0,2.0,0,slow,0,short,1
3496,24th match (N),Chennai Super Kings,Delhi Daredevils,UT Yadav,c Raina b Bravo,1.0,5.0,5.0,0.0,0.0,20.0,normal player,caught,Bravo,Raina,1,2013-04-18,18.0,4.0,2013.0,1.0,0,slow,0,short,1
3497,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,Mandeep Singh,c †de Kock b I Sharma,10.0,11.0,12.0,1.0,0.0,90.9,normal player,caught,I Sharma,†de Kock,1,2013-04-19,19.0,4.0,2013.0,6.0,0,slow,0,short,1
3498,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,AC Gilchrist,c I Sharma b KV Sharma,26.0,25.0,38.0,4.0,0.0,104.0,captain & wicket keeper,caught,KV Sharma,I Sharma,1,2013-04-19,19.0,4.0,2013.0,10.0,0,medium,0,average,5
3499,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,PC Valthaty,c Perera b KV Sharma,6.0,17.0,29.0,0.0,0.0,35.29,normal player,caught,KV Sharma,Perera,1,2013-04-19,19.0,4.0,2013.0,6.0,0,slow,0,short,1
3500,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,DJ Hussey,c Reddy b I Sharma,22.0,24.0,38.0,1.0,1.0,91.66,normal player,caught,I Sharma,Reddy,1,2013-04-19,19.0,4.0,2013.0,12.0,0,slow,0,average,2
3501,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,PP Chawla,run out (Reddy/Perera),23.0,15.0,22.0,1.0,2.0,153.33,normal player,run out,no bowler,no fielder,0,2013-04-19,19.0,4.0,2013.0,7.0,0,aggressive,0,short,7
3502,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,Gurkeerat Singh,b Steyn,17.0,12.0,21.0,1.0,1.0,141.66,normal player,bowled,Steyn,no fielder,0,2013-04-19,19.0,4.0,2013.0,7.0,0,medium,0,short,4
3503,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,Azhar Mahmood,c Ashish Reddy b Mishra,4.0,4.0,3.0,1.0,0.0,100.0,normal player,caught,Mishra,Ashish Reddy,1,2013-04-19,19.0,4.0,2013.0,0.0,0,medium,0,short,4
3504,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,MS Gony,run out (I Sharma/†de Kock),0.0,0.0,1.0,0.0,0.0,0.0,normal player,run out,no bowler,no fielder,0,2013-04-19,19.0,4.0,2013.0,0.0,1,slow,0,short,1
3505,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,M Vohra,c I Sharma b Mishra,0.0,1.0,1.0,0.0,0.0,0.0,normal player,caught,Mishra,I Sharma,1,2013-04-19,19.0,4.0,2013.0,0.0,1,slow,0,short,1
3506,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,AD Mascarenhas,not out,5.0,5.0,8.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2013-04-19,19.0,4.0,2013.0,5.0,0,medium,0,short,4
3507,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,P Kumar,not out,3.0,6.0,6.0,0.0,0.0,50.0,normal player,not out,no bowler,no fielder,0,2013-04-19,19.0,4.0,2013.0,3.0,0,slow,0,short,1
3508,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,Q de Kock,b Kumar,0.0,4.0,2.0,0.0,0.0,0.0,wicket keeper,bowled,Kumar,no fielder,0,2013-04-19,19.0,4.0,2013.0,0.0,1,slow,0,short,1
3509,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,PA Reddy,c Azhar Mahmood b Gony,19.0,17.0,32.0,2.0,0.0,111.76,normal player,caught,Gony,Azhar Mahmood,1,2013-04-19,19.0,4.0,2013.0,11.0,0,medium,0,short,4
3510,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,GH Vihari,c Hussey b Chawla,46.0,39.0,45.0,5.0,0.0,117.94,normal player,caught,Chawla,Hussey,1,2013-04-19,19.0,4.0,2013.0,26.0,0,medium,0,average,5
3511,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,CL White,b Gony,16.0,23.0,33.0,1.0,0.0,69.56,captain,bowled,Gony,no fielder,0,2013-04-19,19.0,4.0,2013.0,12.0,0,slow,0,average,2
3512,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,BB Samantray,lbw b Azhar Mahmood,10.0,12.0,23.0,1.0,0.0,83.33,normal player,lbw,Azhar Mahmood,no fielder,0,2013-04-19,19.0,4.0,2013.0,6.0,0,slow,0,short,1
3513,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,NLTC Perera,not out,23.0,11.0,20.0,0.0,3.0,209.09,normal player,not out,no bowler,no fielder,0,2013-04-19,19.0,4.0,2013.0,5.0,0,aggressive,0,short,7
3514,25th match (N),Kings XI Punjab,Sunrisers Hyderabad,A Ashish Reddy,not out,7.0,7.0,14.0,1.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2013-04-19,19.0,4.0,2013.0,3.0,0,medium,0,short,4
3515,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,G Gambhir,c Hussey b Morris,25.0,19.0,27.0,5.0,0.0,131.57,captain,caught,Morris,Hussey,1,2013-04-20,20.0,4.0,2013.0,5.0,0,medium,0,short,4
3516,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,YK Pathan,run out (Bravo/†Dhoni),25.0,22.0,40.0,4.0,0.0,113.63,normal player,run out,no bowler,no fielder,0,2013-04-20,20.0,4.0,2013.0,9.0,0,medium,0,average,5
3517,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,JH Kallis,run out (Badrinath),0.0,0.0,2.0,0.0,0.0,0.0,normal player,run out,no bowler,no fielder,0,2013-04-20,20.0,4.0,2013.0,0.0,1,slow,0,short,1
3518,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,EJG Morgan,c Jadeja b Bravo,2.0,7.0,7.0,0.0,0.0,28.57,normal player,caught,Bravo,Jadeja,1,2013-04-20,20.0,4.0,2013.0,2.0,0,slow,0,short,1
3519,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,MK Tiwary,c Sharma b Ashwin,13.0,18.0,26.0,0.0,0.0,72.22,normal player,caught,Ashwin,Sharma,1,2013-04-20,20.0,4.0,2013.0,13.0,0,slow,0,short,1
3520,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,DB Das,lbw b Ashwin,19.0,15.0,18.0,0.0,2.0,126.66,wicket keeper,lbw,Ashwin,no fielder,0,2013-04-20,20.0,4.0,2013.0,7.0,0,medium,0,short,4
3521,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,R Bhatia,c & b Jadeja,1.0,10.0,9.0,0.0,0.0,10.0,normal player,caught,Jadeja,Jadeja,1,2013-04-20,20.0,4.0,2013.0,1.0,0,slow,0,short,1
3522,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,LR Shukla,lbw b Jadeja,1.0,3.0,17.0,0.0,0.0,33.33,normal player,lbw,Jadeja,no fielder,0,2013-04-20,20.0,4.0,2013.0,1.0,0,slow,0,short,1
3523,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,SMSM Senanayake,not out,7.0,13.0,19.0,0.0,0.0,53.84,normal player,not out,no bowler,no fielder,0,2013-04-20,20.0,4.0,2013.0,7.0,0,slow,0,short,1
3524,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,SP Narine,c Sharma b Jadeja,13.0,6.0,5.0,0.0,2.0,216.66,normal player,caught,Jadeja,Sharma,1,2013-04-20,20.0,4.0,2013.0,1.0,0,aggressive,0,short,7
3525,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,L Balaji,not out,9.0,7.0,9.0,1.0,0.0,128.57,normal player,not out,no bowler,no fielder,0,2013-04-20,20.0,4.0,2013.0,5.0,0,medium,0,short,4
3526,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,MEK Hussey,c Pathan b Balaji,40.0,51.0,75.0,2.0,1.0,78.43,normal player,caught,Balaji,Pathan,1,2013-04-20,20.0,4.0,2013.0,26.0,0,slow,0,Long,
3527,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,R Ashwin,c Senanayake b Narine,11.0,13.0,17.0,2.0,0.0,84.61,normal player,caught,Narine,Senanayake,1,2013-04-20,20.0,4.0,2013.0,3.0,0,slow,0,short,1
3528,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,M Vijay,lbw b Senanayake,2.0,5.0,9.0,0.0,0.0,40.0,normal player,lbw,Senanayake,no fielder,0,2013-04-20,20.0,4.0,2013.0,2.0,0,slow,0,short,1
3529,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,SK Raina,c Narine b Pathan,7.0,8.0,6.0,1.0,0.0,87.5,normal player,caught,Pathan,Narine,1,2013-04-20,20.0,4.0,2013.0,3.0,0,slow,0,short,1
3530,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,MS Dhoni,run out (Morgan),9.0,7.0,13.0,0.0,0.0,128.57,captain & wicket keeper,run out,no bowler,no fielder,0,2013-04-20,20.0,4.0,2013.0,9.0,0,medium,0,short,4
3531,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,S Badrinath,b Kallis,6.0,13.0,19.0,0.0,0.0,46.15,normal player,bowled,Kallis,no fielder,0,2013-04-20,20.0,4.0,2013.0,6.0,0,slow,0,short,1
3532,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,RA Jadeja,not out,36.0,14.0,17.0,3.0,3.0,257.14,normal player,not out,no bowler,no fielder,0,2013-04-20,20.0,4.0,2013.0,6.0,0,aggressive,0,short,7
3533,26th match (D/N),Kolkata Knight Riders,Chennai Super Kings,DJ Bravo,not out,7.0,4.0,10.0,1.0,0.0,175.0,normal player,not out,no bowler,no fielder,0,2013-04-20,20.0,4.0,2013.0,3.0,0,aggressive,0,short,7
3534,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,SR Watson,c Kartik b Rampaul,6.0,9.0,9.0,1.0,0.0,66.66,normal player,caught,Rampaul,Kartik,1,2013-04-20,20.0,4.0,2013.0,2.0,0,slow,0,short,1
3535,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,AM Rahane,c Dilshan b Unadkat,14.0,13.0,22.0,2.0,1.0,107.69,normal player,caught,Unadkat,Dilshan,1,2013-04-20,20.0,4.0,2013.0,0.0,0,medium,0,short,4
3536,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,R Dravid,c Rampaul b Kartik,35.0,31.0,52.0,5.0,0.0,112.9,captain,caught,Kartik,Rampaul,1,2013-04-20,20.0,4.0,2013.0,15.0,0,medium,0,average,5
3537,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,STR Binny,c †Arun Karthik b Vinay Kumar,33.0,20.0,21.0,4.0,1.0,165.0,normal player,caught,Vinay Kumar,†Arun Karthik,1,2013-04-20,20.0,4.0,2013.0,11.0,0,aggressive,0,average,8
3538,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,BJ Hodge,c †Arun Karthik b Vinay Kumar,13.0,17.0,23.0,1.0,0.0,76.47,normal player,caught,Vinay Kumar,†Arun Karthik,1,2013-04-20,20.0,4.0,2013.0,9.0,0,slow,0,short,1
3539,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,DH Yagnik,c Rampaul b Singh,5.0,4.0,13.0,1.0,0.0,125.0,wicket keeper,caught,Singh,Rampaul,1,2013-04-20,20.0,4.0,2013.0,1.0,0,medium,0,short,4
3540,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,JP Faulkner,c Rampaul b Singh,3.0,7.0,5.0,0.0,0.0,42.85,normal player,caught,Singh,Rampaul,1,2013-04-20,20.0,4.0,2013.0,3.0,0,slow,0,short,1
3541,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,A Chandila,not out,4.0,6.0,15.0,0.0,0.0,66.66,normal player,not out,no bowler,no fielder,0,2013-04-20,20.0,4.0,2013.0,4.0,0,slow,0,short,1
3542,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,S Sreesanth,lbw b Vinay Kumar,0.0,2.0,3.0,0.0,0.0,0.0,normal player,lbw,Vinay Kumar,no fielder,0,2013-04-20,20.0,4.0,2013.0,0.0,1,slow,0,short,1
3543,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,SW Tait,b Singh,1.0,3.0,2.0,0.0,0.0,33.33,normal player,bowled,Singh,no fielder,0,2013-04-20,20.0,4.0,2013.0,1.0,0,slow,0,short,1
3544,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,SK Trivedi,c Singh b Rampaul,3.0,6.0,6.0,0.0,0.0,50.0,normal player,caught,Rampaul,Singh,1,2013-04-20,20.0,4.0,2013.0,3.0,0,slow,0,short,1
3545,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,TM Dilshan,c †Yagnik b Watson,25.0,22.0,23.0,5.0,0.0,113.63,normal player,caught,Watson,†Yagnik,1,2013-04-20,20.0,4.0,2013.0,5.0,0,medium,0,average,5
3546,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,CH Gayle,not out,49.0,44.0,80.0,4.0,1.0,111.36,normal player,not out,no bowler,no fielder,0,2013-04-20,20.0,4.0,2013.0,27.0,0,medium,0,average,5
3547,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,V Kohli,b Faulkner,1.0,4.0,4.0,0.0,0.0,25.0,captain,bowled,Faulkner,no fielder,0,2013-04-20,20.0,4.0,2013.0,1.0,0,slow,0,short,1
3548,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,AB de Villiers,c Chandila b Watson,7.0,8.0,6.0,1.0,0.0,87.5,normal player,caught,Watson,Chandila,1,2013-04-20,20.0,4.0,2013.0,3.0,0,slow,0,short,1
3549,27th match (N),Rajasthan Royals,Royal Challengers Bangalore,SS Tiwary,not out,25.0,29.0,38.0,2.0,1.0,86.2,normal player,not out,no bowler,no fielder,0,2013-04-20,20.0,4.0,2013.0,11.0,0,slow,0,average,2
3550,28th match (D/N),Mumbai Indians,Delhi Daredevils,DR Smith,c Yadav b van der Merwe,8.0,12.0,13.0,1.0,0.0,66.66,normal player,caught,van der Merwe,Yadav,1,2013-04-21,21.0,4.0,2013.0,4.0,0,slow,0,short,1
3551,28th match (D/N),Mumbai Indians,Delhi Daredevils,SR Tendulkar,c Warner b Yadav,54.0,47.0,76.0,3.0,2.0,114.89,normal player,caught,Yadav,Warner,1,2013-04-21,21.0,4.0,2013.0,30.0,0,medium,1,average,5
3552,28th match (D/N),Mumbai Indians,Delhi Daredevils,KD Karthik,run out (Yadav),2.0,6.0,9.0,0.0,0.0,33.33,wicket keeper,run out,no bowler,no fielder,0,2013-04-21,21.0,4.0,2013.0,2.0,0,slow,0,short,1
3553,28th match (D/N),Mumbai Indians,Delhi Daredevils,RG Sharma,c Russell b Yadav,73.0,43.0,64.0,5.0,5.0,169.76,normal player,caught,Yadav,Russell,1,2013-04-21,21.0,4.0,2013.0,23.0,0,aggressive,1,average,8
3554,28th match (D/N),Mumbai Indians,Delhi Daredevils,KA Pollard,not out,19.0,10.0,16.0,1.0,1.0,190.0,normal player,not out,no bowler,no fielder,0,2013-04-21,21.0,4.0,2013.0,9.0,0,aggressive,0,short,7
3555,28th match (D/N),Mumbai Indians,Delhi Daredevils,AT Rayudu,not out,2.0,2.0,4.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2013-04-21,21.0,4.0,2013.0,2.0,0,medium,0,short,4
3556,28th match (D/N),Mumbai Indians,Delhi Daredevils,DPMD Jayawardene,lbw b Malinga,59.0,43.0,74.0,8.0,1.0,137.2,captain,lbw,Malinga,no fielder,0,2013-04-21,21.0,4.0,2013.0,21.0,0,medium,1,average,5
3557,28th match (D/N),Mumbai Indians,Delhi Daredevils,V Sehwag,not out,95.0,57.0,83.0,13.0,2.0,166.66,normal player,not out,no bowler,no fielder,0,2013-04-21,21.0,4.0,2013.0,31.0,0,aggressive,1,Long,
3558,28th match (D/N),Mumbai Indians,Delhi Daredevils,DA Warner,not out,7.0,5.0,9.0,1.0,0.0,140.0,normal player,not out,no bowler,no fielder,0,2013-04-21,21.0,4.0,2013.0,3.0,0,medium,0,short,4
3559,29th match (N),Pune Warriors,Kings XI Punjab,RV Uthappa,c †Gilchrist b Awana,37.0,33.0,44.0,4.0,0.0,112.12,wicket keeper,caught,Awana,†Gilchrist,1,2013-04-21,21.0,4.0,2013.0,21.0,0,medium,0,average,5
3560,29th match (N),Pune Warriors,Kings XI Punjab,AJ Finch,c Vohra b Gony,64.0,42.0,66.0,8.0,2.0,152.38,captain,caught,Gony,Vohra,1,2013-04-21,21.0,4.0,2013.0,20.0,0,aggressive,1,average,8
3561,29th match (N),Pune Warriors,Kings XI Punjab,Yuvraj Singh,c Gurkeerat Singh b Azhar Mahmood,34.0,24.0,35.0,2.0,3.0,141.66,normal player,caught,Azhar Mahmood,Gurkeerat Singh,1,2013-04-21,21.0,4.0,2013.0,8.0,0,medium,0,average,5
3562,29th match (N),Pune Warriors,Kings XI Punjab,SPD Smith,not out,6.0,9.0,28.0,0.0,0.0,66.66,normal player,not out,no bowler,no fielder,0,2013-04-21,21.0,4.0,2013.0,6.0,0,slow,0,short,1
3563,29th match (N),Pune Warriors,Kings XI Punjab,LJ Wright,c Hussey b Azhar Mahmood,34.0,10.0,11.0,6.0,1.0,340.0,normal player,caught,Azhar Mahmood,Hussey,1,2013-04-21,21.0,4.0,2013.0,4.0,0,aggressive,0,short,7
3564,29th match (N),Pune Warriors,Kings XI Punjab,AM Nayar,not out,2.0,2.0,2.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2013-04-21,21.0,4.0,2013.0,2.0,0,medium,0,short,4
3565,29th match (N),Pune Warriors,Kings XI Punjab,AC Gilchrist,c †Uthappa b Kumar,4.0,3.0,1.0,1.0,0.0,133.33,captain & wicket keeper,caught,Kumar,†Uthappa,1,2013-04-21,21.0,4.0,2013.0,0.0,0,medium,0,short,4
3566,29th match (N),Pune Warriors,Kings XI Punjab,Mandeep Singh,not out,77.0,58.0,97.0,7.0,0.0,132.75,normal player,not out,no bowler,no fielder,0,2013-04-21,21.0,4.0,2013.0,49.0,0,medium,1,Long,
3567,29th match (N),Pune Warriors,Kings XI Punjab,Azhar Mahmood,lbw b Mendis,0.0,4.0,3.0,0.0,0.0,0.0,normal player,lbw,Mendis,no fielder,0,2013-04-21,21.0,4.0,2013.0,0.0,1,slow,0,short,1
3568,29th match (N),Pune Warriors,Kings XI Punjab,M Vohra,b Yuvraj Singh,22.0,13.0,23.0,3.0,0.0,169.23,normal player,bowled,Yuvraj Singh,no fielder,0,2013-04-21,21.0,4.0,2013.0,10.0,0,aggressive,0,short,7
3569,29th match (N),Pune Warriors,Kings XI Punjab,DA Miller,not out,80.0,41.0,77.0,5.0,5.0,195.12,normal player,not out,no bowler,no fielder,0,2013-04-21,21.0,4.0,2013.0,30.0,0,aggressive,1,average,8
3570,30th match (N),Rajasthan Royals,Chennai Super Kings,SR Watson,c Hussey b Bravo,101.0,61.0,82.0,6.0,6.0,165.57,normal player,caught,Bravo,Hussey,1,2013-04-22,22.0,4.0,2013.0,41.0,0,aggressive,1,Long,
3571,30th match (N),Rajasthan Royals,Chennai Super Kings,AM Rahane,b Ashwin,16.0,15.0,32.0,1.0,0.0,106.66,normal player,bowled,Ashwin,no fielder,0,2013-04-22,22.0,4.0,2013.0,12.0,0,medium,0,short,4
3572,30th match (N),Rajasthan Royals,Chennai Super Kings,DH Yagnik,c & b Ashwin,7.0,8.0,9.0,1.0,0.0,87.5,wicket keeper,caught,Ashwin,Ashwin,1,2013-04-22,22.0,4.0,2013.0,3.0,0,slow,0,short,1
3573,30th match (N),Rajasthan Royals,Chennai Super Kings,R Dravid,c †Dhoni b Bravo,6.0,9.0,19.0,0.0,0.0,66.66,captain,caught,Bravo,†Dhoni,1,2013-04-22,22.0,4.0,2013.0,6.0,0,slow,0,short,1
3574,30th match (N),Rajasthan Royals,Chennai Super Kings,STR Binny,not out,36.0,22.0,32.0,3.0,1.0,163.63,normal player,not out,no bowler,no fielder,0,2013-04-22,22.0,4.0,2013.0,18.0,0,aggressive,0,average,8
3575,30th match (N),Rajasthan Royals,Chennai Super Kings,BJ Hodge,not out,9.0,6.0,12.0,1.0,0.0,150.0,normal player,not out,no bowler,no fielder,0,2013-04-22,22.0,4.0,2013.0,5.0,0,aggressive,0,short,7
3576,30th match (N),Rajasthan Royals,Chennai Super Kings,M Vijay,c & b Chandila,3.0,5.0,9.0,0.0,0.0,60.0,normal player,caught,Chandila,Chandila,1,2013-04-22,22.0,4.0,2013.0,3.0,0,slow,0,short,1
3577,30th match (N),Rajasthan Royals,Chennai Super Kings,MEK Hussey,run out (Dravid),88.0,51.0,75.0,13.0,1.0,172.54,normal player,run out,no bowler,no fielder,0,2013-04-22,22.0,4.0,2013.0,30.0,0,aggressive,1,Long,
3578,30th match (N),Rajasthan Royals,Chennai Super Kings,SK Raina,lbw b Faulkner,51.0,35.0,44.0,4.0,2.0,145.71,normal player,lbw,Faulkner,no fielder,0,2013-04-22,22.0,4.0,2013.0,23.0,0,medium,1,average,5
3579,30th match (N),Rajasthan Royals,Chennai Super Kings,MS Dhoni,c Binny b Faulkner,21.0,16.0,37.0,1.0,0.0,131.25,captain & wicket keeper,caught,Faulkner,Binny,1,2013-04-22,22.0,4.0,2013.0,17.0,0,medium,0,short,4
3580,30th match (N),Rajasthan Royals,Chennai Super Kings,RA Jadeja,b Faulkner,0.0,2.0,1.0,0.0,0.0,0.0,normal player,bowled,Faulkner,no fielder,0,2013-04-22,22.0,4.0,2013.0,0.0,1,slow,0,short,1
3581,30th match (N),Rajasthan Royals,Chennai Super Kings,DJ Bravo,not out,15.0,9.0,21.0,0.0,1.0,166.66,normal player,not out,no bowler,no fielder,0,2013-04-22,22.0,4.0,2013.0,9.0,0,aggressive,0,short,7
3582,30th match (N),Rajasthan Royals,Chennai Super Kings,CH Morris,not out,1.0,1.0,6.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2013-04-22,22.0,4.0,2013.0,1.0,0,medium,0,short,4
3583,31,Royal Challengers Bangalore,Pune Warriors,CH Gayle,not out,175.0,66.0,102.0,13.0,17.0,265.15,normal player,not out,no bowler,no fielder,0,2013-04-23,23.0,4.0,2013.0,21.0,0,aggressive,1,Long,
3584,31,Royal Challengers Bangalore,Pune Warriors,TM Dilshan,c Murtaza b Wright,33.0,36.0,66.0,5.0,0.0,91.66,normal player,caught,Wright,Murtaza,1,2013-04-23,23.0,4.0,2013.0,13.0,0,slow,0,average,2
